year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,torque_nm,torque_max_rpm,engine_power_estimated,car_age,log_selling_price,brand
2011,370000,110000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,7,180.0,1440.0,27.144203581526863,9,12.821260987319457,Mahindra
2005,125000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,5,62.0,3000.0,19.478479421929,15,11.736077016252437,Maruti
2010,200000,110000,Diesel,Individual,Manual,First Owner,17.0,1405,71.0,5,135.0,2500.0,35.3440150801131,10,12.206077645517674,Tata
2016,720000,80000,Diesel,Individual,Manual,First Owner,21.19,1396,88.73,5,220.0,1500.0,34.55859252277725,4,13.487007879880162,Hyundai
2018,700000,25000,Petrol,Individual,Manual,First Owner,18.16,1196,86.8,5,112.0,4000.0,46.915907424861246,2,13.45883704259595,Ford
2020,500000,1000,Petrol,Individual,Manual,First Owner,20.3,1086,68.07,5,99.07,4500.0,46.68708765315739,0,13.122365377402328,Hyundai
2007,125000,60000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,4,59.0,2500.0,15.446643627604985,13,11.736077016252437,Maruti
2015,690000,80000,Diesel,Individual,Manual,First Owner,21.04,1461,83.8,8,200.0,1900.0,39.794742905016236,5,13.444448325847754,Renault
2017,1550000,120000,Diesel,Individual,Manual,First Owner,17.1,1956,170.0,5,350.0,1750.0,64.14284218242749,3,14.253766134056512,Jeep
2013,170000,110000,Petrol,Individual,Manual,Second Owner,15.3,1193,65.3,5,10.2,2600.0,2.7772541627395535,7,12.04355959836804,Tata
2010,275000,110000,Diesel,Individual,Manual,Third Owner,20.4,1248,91.7,5,209.0,2000.0,43.774217195517856,10,12.524530013005734,Fiat
2007,500000,200000,Diesel,Individual,Manual,Third Owner,12.8,2494,102.0,8,20.4,1400.0,2.990889098334904,13,13.122365377402328,Toyota
2013,950000,80000,Diesel,Individual,Manual,Second Owner,19.33,1968,138.1,5,320.0,1750.0,58.64488428107655,7,13.76421831620775,Volkswagen
2019,802999,24000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,190.0,2000.0,39.794742905016236,1,13.596109992928898,Maruti
2013,470000,150000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,5,190.0,2000.0,39.794742905016236,7,13.060490101343552,Maruti
2015,300000,60000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,72.0,4386.0,33.07068803016023,5,12.611541086966115,Renault
2014,600000,116000,Diesel,Individual,Manual,First Owner,19.01,1461,108.45,5,248.0,2250.0,58.43543826578699,6,13.304686600863562,Renault
2018,700000,30000,Diesel,Individual,Manual,First Owner,25.32,1198,77.0,6,190.0,1750.0,34.8204000418892,2,13.45883704259595,Mahindra
2014,3250000,33000,Diesel,Individual,Automatic,First Owner,11.3,2987,254.8,7,619.0,1600.0,103.71766677138967,6,14.99416586199818,Mercedes-Benz
2020,800000,25000,Diesel,Individual,Manual,First Owner,21.66,1498,108.62,5,250.0,1500.0,39.271127866792334,0,13.592368256649284,Volkswagen
2014,2200000,60000,Diesel,Individual,Automatic,First Owner,17.68,1968,174.33,5,380.0,1750.0,69.6408000837784,6,14.603968372873895,Audi
2007,245000,121000,Diesel,Individual,Manual,Second Owner,18.1,1493,110.0,5,24.0,1900.0,4.775369148601948,13,12.409017571151187,Hyundai
2010,310000,120000,Diesel,Individual,Manual,Second Owner,16.8,1493,110.0,5,24.0,1900.0,4.775369148601948,10,12.644330802262578,Hyundai
2007,245000,120000,Diesel,Individual,Manual,Second Owner,18.1,1493,110.0,5,24.0,1900.0,4.775369148601948,13,12.409017571151187,Hyundai
2011,450000,110000,Petrol,Individual,Manual,First Owner,16.47,1198,73.9,5,110.0,3750.0,43.198240653471565,9,13.017005083966255,Volkswagen
2013,850000,84000,Diesel,Individual,Automatic,Second Owner,16.96,1968,138.03,5,320.0,1750.0,58.64488428107655,7,13.652992804936396,Volkswagen
2004,325000,120000,Petrol,Individual,Automatic,Third Owner,10.1,2354,152.0,5,215.0,3600.0,81.05560791705938,16,12.691583538230217,Honda
2015,1000000,73500,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,259.9,1900.0,51.71326840506859,5,13.815511557963774,Hyundai
2016,590000,34000,Diesel,Individual,Manual,Second Owner,24.4,1120,71.0,5,180.4,1750.0,33.061053513456905,4,13.28787951079572,Hyundai
2019,1200000,23000,Diesel,Individual,Manual,First Owner,20.45,1461,108.5,5,240.0,1750.0,43.983663210807414,1,13.997832948091215,Nissan
2008,175000,163000,Diesel,Individual,Manual,Third Owner,17.8,1399,68.0,5,16.3,2000.0,3.4139700492198135,12,12.07254696717504,Ford
2017,2175000,50000,Diesel,Individual,Automatic,First Owner,11.36,2755,171.5,7,360.0,1200.0,45.24033930254477,3,14.59253968227493,Toyota
2019,1110000,10500,Diesel,Individual,Manual,First Owner,25.6,1498,97.9,5,200.0,1750.0,36.653052675672846,1,13.919871474189012,Honda
2000,150000,280000,Diesel,Individual,Manual,Second Owner,14.8,1998,68.0,5,12.5,3000.0,3.9271127866792335,20,11.918397239722838,Mitsubishi
2013,325000,155000,Diesel,Individual,Manual,Second Owner,20.54,1598,103.6,5,250.0,1500.0,39.271127866792334,7,12.691583538230217,Volkswagen
2010,325000,163000,Diesel,Individual,Manual,First Owner,17.8,1399,68.0,5,16.3,2000.0,3.4139700492198135,10,12.691583538230217,Ford
2008,280000,75000,Petrol,Individual,Manual,First Owner,17.7,1497,78.0,5,12.7,2700.0,3.590951932139491,12,12.54254845357358,Honda
2008,160000,56000,Petrol,Individual,Manual,Third Owner,19.369999999999997,1248,81.86,5,153.0,2000.0,39.271127866792334,12,11.982935344196433,Maruti
2014,640000,120000,Diesel,Individual,Manual,Second Owner,26.0,1498,98.6,5,200.0,1750.0,36.653052675672846,6,13.369225017834633,Honda
2007,65000,120000,Diesel,Individual,Manual,Third Owner,17.88,1396,52.8,5,85.0,2500.0,22.253639124515654,13,11.082157933374816,Tata
2007,195000,175000,Diesel,Individual,Manual,Second Owner,18.7,1896,66.0,5,210.0,2000.0,39.271127866792334,13,12.180759965737863,Skoda
2009,160000,80000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,5,90.0,3500.0,32.98774740810556,11,11.982935344196433,Maruti
2015,330000,84000,Petrol,Individual,Manual,Second Owner,23.1,998,67.04,5,90.0,3500.0,32.98774740810556,5,12.706850963741102,Maruti
2010,180000,50000,Petrol,Individual,Manual,Second Owner,15.6,1196,70.0,5,102.0,4000.0,42.72698711907006,10,12.100717685412471,Ford
2011,300000,30000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,5,99.04,4500.0,46.672950047125354,9,12.611541086966115,Hyundai
2018,730000,2388,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,114.7,4000.0,48.04691590742486,2,13.500801182986649,Hyundai
2014,250000,80000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5,74.5,4000.0,31.20745627814431,6,12.429220196836383,Hyundai
2018,690000,13000,Petrol,Individual,Manual,First Owner,20.4,1194,94.93,5,120.0,4250.0,53.408733898837575,2,13.444448325847754,Ford
2016,650000,35000,Petrol,Individual,Manual,Second Owner,21.4,1197,83.1,5,115.0,4000.0,48.1725835165986,4,13.384729180332174,Maruti
2015,380000,120000,Diesel,Individual,Manual,Second Owner,21.03,1461,65.0,5,160.0,2000.0,33.51136244632946,5,12.847929163278053,Mahindra
2014,360000,50000,Petrol,Individual,Manual,Second Owner,17.57,1193,88.7,5,140.0,1500.0,21.991831605403707,6,12.793862088206213,Tata
2012,590000,110000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,5,259.8,1900.0,51.69337103361609,8,13.28787951079572,Hyundai
2013,750000,70000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,7,330.0,1600.0,55.29374803644361,7,13.527829818844937,Mahindra
2011,254999,100000,Diesel,Individual,Manual,Third Owner,20.3,1248,75.0,5,197.0,1750.0,36.10325688553775,9,12.449018824140563,Fiat
2015,499000,20000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,113.75,4000.0,47.6489684783747,5,13.120363378739663,Hyundai
2018,730000,60000,Diesel,Individual,Automatic,First Owner,28.4,1248,74.02,5,190.0,2000.0,39.794742905016236,2,13.500801182986649,Maruti
2012,220000,75000,Diesel,Individual,Manual,First Owner,23.08,1461,63.12,5,160.0,2000.0,33.51136244632946,8,12.301387370778713,Renault
2006,229999,110000,Petrol,Individual,Manual,Third Owner,19.369999999999997,1248,81.86,5,153.0,2000.0,39.271127866792334,14,12.345834587905333,Maruti
2006,215000,90000,Petrol,Individual,Manual,Fourth & Above Owner,19.369999999999997,1248,81.86,5,153.0,2000.0,39.271127866792334,14,12.278397958261774,Maruti
2006,100000,110000,Diesel,Individual,Manual,Third Owner,16.8,1405,62.0,5,12.5,2500.0,3.272593988899361,14,11.51293546492023,Tata
2004,110000,120000,Petrol,Individual,Manual,Fourth & Above Owner,14.4,1599,94.0,5,122.583125,3500.0,44.93045737773589,16,11.608244735642321,Hyundai
2009,152000,48000,Diesel,Individual,Manual,Second Owner,17.0,1405,71.0,5,135.0,2500.0,35.3440150801131,11,11.931642378754141,Tata
2014,415000,72000,Petrol,Dealer,Manual,First Owner,18.6,1197,81.83,5,114.7,4000.0,48.04691590742486,6,12.936036208848487,Hyundai
2015,475000,51000,Petrol,Dealer,Manual,First Owner,22.0,1197,81.8,5,113.0,4200.0,49.70153942821238,5,13.07107218827772,Maruti
2017,525000,29000,Petrol,Dealer,Manual,First Owner,20.89,1197,81.8,5,113.0,4200.0,49.70153942821238,3,13.171155446333852,Maruti
2015,365000,28000,Petrol,Dealer,Manual,First Owner,20.52,1197,81.8,5,113.0,4200.0,49.70153942821238,5,12.807655372286902,Maruti
2011,375000,97000,Diesel,Dealer,Manual,First Owner,25.2,1248,74.0,5,190.0,2000.0,39.794742905016236,9,12.834683971615659,Maruti
2018,765000,59000,Diesel,Dealer,Manual,First Owner,28.4,1248,74.02,5,190.0,2000.0,39.794742905016236,2,13.547632419997361,Maruti
2019,770000,27000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,190.0,2000.0,39.794742905016236,1,13.554147092530322,Maruti
2014,780000,69000,Diesel,Dealer,Manual,First Owner,15.1,2179,140.0,7,330.0,1600.0,55.29374803644361,6,13.567050480716235,Mahindra
2018,990000,15000,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,5,200.0,1750.0,36.653052675672846,2,13.805461232211272,Maruti
2019,800000,35700,Diesel,Dealer,Manual,First Owner,28.4,1248,74.02,5,190.0,2000.0,39.794742905016236,1,13.592368256649284,Maruti
2012,350000,120000,Diesel,Individual,Manual,Third Owner,22.32,1582,126.32,5,259.8,1900.0,51.69337103361609,8,12.765691290604371,Hyundai
2013,325000,120000,Diesel,Individual,Manual,First Owner,22.07,1199,73.9,5,180.0,2000.0,37.70028275212064,7,12.691583538230217,Volkswagen
2013,360000,80000,Diesel,Individual,Manual,First Owner,22.07,1199,73.9,5,180.0,2000.0,37.70028275212064,7,12.793862088206213,Volkswagen
2010,148000,120000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,5,90.0,3500.0,32.98774740810556,10,11.904974309480183,Maruti
2017,670000,36000,Diesel,Individual,Manual,First Owner,27.39,1248,74.0,5,190.0,2000.0,39.794742905016236,3,13.415034483903348,Maruti
2014,430999,120000,Diesel,Individual,Manual,First Owner,23.59,1364,67.04,5,170.0,1800.0,32.045240339302545,6,12.973863369085885,Toyota
2017,260000,9000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,8,59.0,2500.0,15.446643627604985,3,12.468440756144114,Maruti
2012,70000,50000,Petrol,Individual,Manual,Second Owner,25.4,624,37.48,4,51.0,4000.0,21.36349355953503,8,11.156264806643742,Tata
2019,300000,35000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,5,91.0,4250.0,40.5016232066185,1,12.611541086966115,Renault
2011,150000,130000,Diesel,Individual,Manual,Second Owner,14.0,2498,112.0,7,260.0,1800.0,49.01036757775683,9,11.918397239722838,Mahindra
2010,260000,70000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,5,160.0,2000.0,33.51136244632946,10,12.468440756144114,Ford
2012,320000,90000,Diesel,Individual,Manual,Third Owner,19.3,1248,73.9,5,190.0,2000.0,39.794742905016236,8,12.676079399771027,Maruti
2018,700000,35000,Petrol,Individual,Manual,First Owner,17.0,1198,108.5,5,170.0,1750.0,31.155094774321917,2,13.45883704259595,Tata
2012,415000,80000,Petrol,Individual,Manual,First Owner,16.47,1198,73.9,5,110.0,3750.0,43.198240653471565,8,12.936036208848487,Volkswagen
2008,260000,120000,Diesel,Individual,Manual,Second Owner,17.8,1248,75.0,5,190.0,2000.0,39.794742905016236,12,12.468440756144114,Maruti
2015,515000,30000,Petrol,Individual,Manual,First Owner,17.71,1197,78.9,5,104.0,3100.0,33.76269766467693,5,13.151924121391561,Toyota
2016,803999,60000,Diesel,Individual,Manual,First Owner,23.9,1582,126.2,5,259.9,1900.0,51.71326840506859,4,13.597354548161103,Hyundai
2007,275000,200000,Diesel,Individual,Manual,Second Owner,16.6,1896,122.4,5,21.4,1900.0,4.258037490836736,13,12.524530013005734,Skoda
2017,934000,101000,Diesel,Individual,Manual,First Owner,22.77,1498,98.59,5,205.0,1750.0,37.569378992564666,3,13.747232787874218,Ford
2007,210000,110000,Diesel,Individual,Manual,First Owner,17.8,1399,68.0,5,16.3,2000.0,3.4139700492198135,13,12.25486757159303,Ford
2014,1050000,136000,Diesel,Individual,Manual,Third Owner,12.99,2494,100.6,8,200.0,1400.0,29.322442140538275,6,13.864301674514206,Toyota
2011,650000,250000,Diesel,Individual,Manual,Second Owner,14.8,2499,80.0,7,19.0,1800.0,3.581526861451461,9,13.384729180332174,Chevrolet
2012,550000,74000,Diesel,Individual,Manual,Fourth & Above Owner,17.3,1998,163.7,5,380.0,2000.0,79.58948581003247,8,13.217675375388819,Chevrolet
2010,285000,265000,Diesel,Individual,Manual,Fourth & Above Owner,14.8,2499,80.0,9,19.0,1800.0,3.581526861451461,10,12.560247968016562,Chevrolet
2015,700000,22700,Petrol,Individual,Manual,First Owner,18.7,1199,88.7,5,110.0,4800.0,55.29374803644361,5,13.45883704259595,Honda
2011,250000,36000,Petrol,Individual,Manual,Second Owner,15.37,1196,73.0,5,101.0,3000.0,31.731071316368205,9,12.429220196836383,Maruti
2015,575000,57000,Diesel,Individual,Manual,Second Owner,26.59,1248,74.0,5,190.0,2000.0,39.794742905016236,5,13.26212705890841,Maruti
2018,540000,33000,Diesel,Individual,Manual,First Owner,27.28,1047,69.0,5,140.0,1800.0,26.390197926484447,2,13.199326270390594,Tata
2012,560000,59000,Petrol,Individual,Manual,First Owner,16.02,1373,93.7,7,130.0,4000.0,54.45596397528537,8,13.235693848424024,Maruti
2012,380000,200000,Diesel,Individual,Manual,First Owner,20.54,1598,103.6,5,250.0,1500.0,39.271127866792334,8,12.847929163278053,Volkswagen
2011,240000,80000,Petrol,Individual,Manual,Second Owner,15.6,1196,70.0,5,102.0,4000.0,42.72698711907006,9,12.388398368982115,Ford
2012,300000,70000,LPG,Individual,Manual,First Owner,13.2,995,60.2,5,90.3,4200.0,39.71724787935909,8,12.611541086966115,Chevrolet
2018,280000,50000,Petrol,Individual,Manual,First Owner,22.7,799,53.64,5,72.0,4386.0,33.07068803016023,2,12.54254845357358,Datsun
2011,350000,118000,Diesel,Individual,Manual,Second Owner,21.1,1248,73.9,5,113.0,4500.0,53.251649387370406,9,12.765691290604371,Maruti
2014,110000,250000,Diesel,Individual,Manual,Second Owner,19.1,1405,70.0,5,135.4,2500.0,35.44873808775788,6,11.608244735642321,Tata
2018,980000,20000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,260.0,1500.0,40.841972981464025,2,13.795308871054397,Tata
2018,969999,21871,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,260.0,1500.0,40.841972981464025,2,13.785051350479566,Tata
2016,357000,120000,Diesel,Individual,Manual,First Owner,25.32,1198,77.0,6,190.0,1750.0,34.8204000418892,4,12.785493861878301,Mahindra
2014,280000,100000,Diesel,Individual,Manual,First Owner,19.1,1405,70.0,5,135.4,2500.0,35.44873808775788,6,12.54254845357358,Tata
2012,430000,50000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,195.0,1400.0,28.58938108702482,8,12.971542813248437,Mahindra
2014,217000,50000,Diesel,Individual,Manual,First Owner,19.369999999999997,1248,81.86,5,153.0,2000.0,39.271127866792334,6,12.28765724080691,Maruti
2015,250000,70000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,69.0,3500.0,25.290606346214265,5,12.429220196836383,Maruti
2018,500000,25000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,5,114.0,3500.0,41.78448005026704,2,13.122365377402328,Tata
2017,316000,25000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5,69.0,3500.0,25.290606346214265,3,12.663500657121004,Maruti
2018,350000,50000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5,69.0,3500.0,25.290606346214265,2,12.765691290604371,Maruti
2018,950000,14000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,260.0,1500.0,40.841972981464025,2,13.76421831620775,Tata
2013,475000,76000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,195.0,1400.0,28.58938108702482,7,13.07107218827772,Mahindra
2020,3200000,3000,Diesel,Individual,Automatic,First Owner,15.04,2755,174.5,7,450.0,1600.0,75.40056550424129,0,14.978661680269907,Toyota
2016,600000,139000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,7,240.0,1600.0,40.21363493559535,4,13.304686600863562,Mahindra
2014,430000,100000,Petrol,Individual,Manual,First Owner,15.04,1598,103.2,5,153.0,3800.0,60.885956644674835,6,12.971542813248437,Volkswagen
2015,965000,60000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,259.9,1900.0,51.71326840506859,5,13.779884416590017,Hyundai
2013,700000,37659,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,7,200.0,1750.0,36.653052675672846,7,13.45883704259595,Maruti
2012,250000,89000,Diesel,Individual,Manual,Second Owner,23.2,1248,73.94,5,190.0,2000.0,39.794742905016236,8,12.429220196836383,Maruti
2018,500000,5000,Petrol,Individual,Automatic,First Owner,23.84,1199,84.0,5,114.0,3500.0,41.78448005026704,2,13.122365377402328,Tata
2013,420000,21000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,113.75,4000.0,47.6489684783747,7,12.948012371209098,Hyundai
2017,290000,10000,Petrol,Individual,Manual,Second Owner,23.95,998,67.05,5,90.0,3500.0,32.98774740810556,3,12.577639650232573,Maruti
2017,750000,30000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,190.0,2000.0,39.794742905016236,3,13.527829818844937,Maruti
2015,300000,19800,Petrol,Individual,Manual,First Owner,15.37,1196,73.0,7,101.0,3000.0,31.731071316368205,5,12.611541086966115,Maruti
2011,250000,90000,Diesel,Individual,Manual,Third Owner,21.1,1248,73.9,5,113.0,4500.0,53.251649387370406,9,12.429220196836383,Maruti
2007,100000,80000,Petrol,Individual,Manual,Second Owner,17.3,1061,64.0,5,8.6,3500.0,3.152162530107865,13,11.51293546492023,Maruti
2013,550000,120000,Diesel,Individual,Manual,Third Owner,20.77,1248,88.76,7,200.0,1750.0,36.653052675672846,7,13.217675375388819,Maruti
2012,341000,120000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,5,190.0,2000.0,39.794742905016236,8,12.739640688812674,Maruti
2017,600000,50000,Diesel,Individual,Manual,First Owner,24.0,1186,73.97,5,190.24,1750.0,34.86438370510001,3,13.304686600863562,Hyundai
2014,650000,167000,Diesel,Individual,Manual,First Owner,25.1,1498,98.6,5,200.0,1750.0,36.653052675672846,6,13.384729180332174,Honda
2008,75527,80000,Petrol,Individual,Manual,First Owner,16.0,995,63.0,5,90.3,4200.0,39.71724787935909,12,11.232258727412352,Chevrolet
2014,500000,17000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,114.7,4000.0,48.04691590742486,6,13.122365377402328,Hyundai
2015,475000,60000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,5,190.0,2000.0,39.794742905016236,5,13.07107218827772,Maruti
2006,65000,198000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,5,90.0,3500.0,32.98774740810556,14,11.082157933374816,Maruti
2015,425000,60000,Diesel,Individual,Manual,First Owner,24.4,1120,71.0,5,180.4,1750.0,33.061053513456905,5,12.959846800844963,Hyundai
2011,150000,40000,Petrol,Individual,Manual,Second Owner,18.0,995,62.0,5,90.3,4200.0,39.71724787935909,9,11.918397239722838,Chevrolet
2011,225000,90000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,62.0,3000.0,19.478479421929,9,12.323860125621126,Maruti
2010,190000,80000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,62.0,3000.0,19.478479421929,10,12.154784614286667,Maruti
2003,100000,164000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5,62.0,3000.0,19.478479421929,17,11.51293546492023,Maruti
2011,400000,70000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,7,180.0,1440.0,27.144203581526863,9,12.899222326086994,Mahindra
2016,1350000,74000,Petrol,Dealer,Automatic,First Owner,13.7,1997,153.86,5,190.0,4300.0,85.5586972457849,4,14.115615891155079,Honda
2017,969999,26500,Diesel,Dealer,Manual,First Owner,17.6,2179,147.94,7,320.0,1500.0,50.267043669494186,3,13.785051350479566,Tata
